idx,year,org_area_num,org_area_name,org_dirgen_num,org_dirgen_name,org_serv_num,org_serv_name,prog_num,prog_name,econ_num,descripcion,amount
126,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13400,Protección Civil. Administración General,12100,COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO,91672.08
127,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13400,Protección Civil. Administración General,12101,COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO,209251.86
128,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13400,Protección Civil. Administración General,12103,OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO,18645.36
129,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13500,Servicio De Extinción De Incendios. Administración General,12000,SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO,66543.00
130,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13500,Servicio De Extinción De Incendios. Administración General,12001,SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO,264678.48
131,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13500,Servicio De Extinción De Incendios. Administración General,12003,SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO,4449723.60
132,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13500,Servicio De Extinción De Incendios. Administración General,12004,SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO,115056.00
133,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13500,Servicio De Extinción De Incendios. Administración General,12006,TRIENIOS. PERSONAL FUNCIONARIO,1006467.48
134,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13500,Servicio De Extinción De Incendios. Administración General,12009,OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO,2652932.74
135,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13500,Servicio De Extinción De Incendios. Administración General,12100,COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO,2520303.48
136,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13500,Servicio De Extinción De Incendios. Administración General,12101,COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO,7823201.75
137,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13500,Servicio De Extinción De Incendios. Administración General,12103,OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO,1191343.68
138,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13500,Servicio De Extinción De Incendios. Administración General,13000,RETRIBUCIONES BÁSICAS. LABORAL FIJO,71557.20
139,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13500,Servicio De Extinción De Incendios. Administración General,13002,OTRAS REMUNERACIONES. LABORAL FIJO,71237.34
140,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,13500,Servicio De Extinción De Incendios. Administración General,15000,PRODUCTIVIDAD,13817.16
141,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,16400,Cementerio. Administración General,12000,SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO,26617.20
142,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,16400,Cementerio. Administración General,12003,SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO,34560.96
143,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,16400,Cementerio. Administración General,12004,SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO,64719.00
144,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,16400,Cementerio. Administración General,12006,TRIENIOS. PERSONAL FUNCIONARIO,15562.56
145,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,16400,Cementerio. Administración General,12009,OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO,63436.79
146,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,16400,Cementerio. Administración General,12100,COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO,75036.60
147,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,16400,Cementerio. Administración General,12101,COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO,182011.25
148,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,16400,Cementerio. Administración General,12103,OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO,11807.90
149,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,16400,Cementerio. Administración General,13000,RETRIBUCIONES BÁSICAS. LABORAL FIJO,1129199.07
150,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,16400,Cementerio. Administración General,13002,OTRAS REMUNERACIONES. LABORAL FIJO,1209560.17
151,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,16400,Cementerio. Administración General,15000,PRODUCTIVIDAD,21809.28
152,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17000,Administración General Del Medio Ambiente,10100,RETRIBUCIONES BÁSICAS. PERSONAL DIRECTIVO,54523.42
153,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17000,Administración General Del Medio Ambiente,12000,SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO,226246.20
154,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17000,Administración General Del Medio Ambiente,12001,SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO,92062.08
155,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17000,Administración General Del Medio Ambiente,12003,SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO,69121.92
156,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17000,Administración General Del Medio Ambiente,12004,SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO,143820.00
157,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17000,Administración General Del Medio Ambiente,12006,TRIENIOS. PERSONAL FUNCIONARIO,85637.28
158,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17000,Administración General Del Medio Ambiente,12009,OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO,232024.70
159,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17000,Administración General Del Medio Ambiente,12100,COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO,286993.56
160,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17000,Administración General Del Medio Ambiente,12101,COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO,634842.97
161,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17000,Administración General Del Medio Ambiente,12103,OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO,62340.04
162,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17000,Administración General Del Medio Ambiente,13000,RETRIBUCIONES BÁSICAS. LABORAL FIJO,393922.28
163,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17000,Administración General Del Medio Ambiente,13002,OTRAS REMUNERACIONES. LABORAL FIJO,357581.40
164,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17100,Parques Y Jardines. Administración General,12000,SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO,93160.20
165,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17100,Parques Y Jardines. Administración General,12001,SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO,138093.12
166,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17100,Parques Y Jardines. Administración General,12003,SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO,43201.20
167,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17100,Parques Y Jardines. Administración General,12004,SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO,93483.00
168,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17100,Parques Y Jardines. Administración General,12006,TRIENIOS. PERSONAL FUNCIONARIO,64575.60
169,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17100,Parques Y Jardines. Administración General,12009,OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO,163321.21
170,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17100,Parques Y Jardines. Administración General,12100,COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO,205432.80
171,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17100,Parques Y Jardines. Administración General,12101,COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO,450697.60
172,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17100,Parques Y Jardines. Administración General,12103,OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO,43826.38
173,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17100,Parques Y Jardines. Administración General,13000,RETRIBUCIONES BÁSICAS. LABORAL FIJO,3450023.72
174,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,17100,Parques Y Jardines. Administración General,13002,OTRAS REMUNERACIONES. LABORAL FIJO,2514991.07
175,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,22102,Otras Prestaciones. Prevención De Riesgos Laborales,12000,SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO,159703.20
176,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,22102,Otras Prestaciones. Prevención De Riesgos Laborales,12001,SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO,115077.60
177,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,22102,Otras Prestaciones. Prevención De Riesgos Laborales,12003,SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO,8640.24
178,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,22102,Otras Prestaciones. Prevención De Riesgos Laborales,12004,SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO,21573.00
179,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,22102,Otras Prestaciones. Prevención De Riesgos Laborales,12006,TRIENIOS. PERSONAL FUNCIONARIO,86453.76
180,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,22102,Otras Prestaciones. Prevención De Riesgos Laborales,12009,OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO,126143.27
181,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,22102,Otras Prestaciones. Prevención De Riesgos Laborales,12100,COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO,156110.52
182,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,22102,Otras Prestaciones. Prevención De Riesgos Laborales,12101,COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO,326504.08
183,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,22102,Otras Prestaciones. Prevención De Riesgos Laborales,12103,OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO,72870.62
184,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,22102,Otras Prestaciones. Prevención De Riesgos Laborales,13000,RETRIBUCIONES BÁSICAS. LABORAL FIJO,48036.30
185,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,22102,Otras Prestaciones. Prevención De Riesgos Laborales,13002,OTRAS REMUNERACIONES. LABORAL FIJO,30172.27
186,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23000,Administración General De Servicios Sociales,10100,RETRIBUCIONES BÁSICAS. PERSONAL DIRECTIVO,149704.82
187,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23000,Administración General De Servicios Sociales,12000,SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO,771898.80
188,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23000,Administración General De Servicios Sociales,12001,SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO,1242838.08
189,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23000,Administración General De Servicios Sociales,12003,SUELDOS DEL GRUPO C1. PERSONAL FUNCIONARIO,34560.96
190,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23000,Administración General De Servicios Sociales,12004,SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO,244494.00
191,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23000,Administración General De Servicios Sociales,12006,TRIENIOS. PERSONAL FUNCIONARIO,420330.48
192,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23000,Administración General De Servicios Sociales,12009,OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO,904073.87
193,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23000,Administración General De Servicios Sociales,12100,COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO,1140936.24
194,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23000,Administración General De Servicios Sociales,12101,COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO,2389964.09
195,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23000,Administración General De Servicios Sociales,12103,OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO,272303.25
196,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23000,Administración General De Servicios Sociales,13000,RETRIBUCIONES BÁSICAS. LABORAL FIJO,673264.67
197,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23000,Administración General De Servicios Sociales,13002,OTRAS REMUNERACIONES. LABORAL FIJO,486814.06
198,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23000,Administración General De Servicios Sociales,15000,PRODUCTIVIDAD,1047.00
199,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23001,Administración General Servicio De La Mujer,12000,SUELDOS DEL GRUPO A1. PERSONAL FUNCIONARIO,106468.80
200,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23001,Administración General Servicio De La Mujer,12001,SUELDOS DEL GRUPO A2. PERSONAL FUNCIONARIO,69046.56
201,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23001,Administración General Servicio De La Mujer,12004,SUELDOS DEL GRUPO C2. PERSONAL FUNCIONARIO,35955.00
202,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23001,Administración General Servicio De La Mujer,12006,TRIENIOS. PERSONAL FUNCIONARIO,41103.00
203,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23001,Administración General Servicio De La Mujer,12009,OTRAS RETRIBUCIONES BÁSICAS. PERSONAL FUNCIONARIO,83800.40
204,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23001,Administración General Servicio De La Mujer,12100,COMPLEMENTO DE DESTINO. PERSONAL FUNCIONARIO,107021.64
205,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23001,Administración General Servicio De La Mujer,12101,COMPLEMENTO ESPECÍFICO. PERSONAL FUNCIONARIO,222882.94
206,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23001,Administración General Servicio De La Mujer,12103,OTROS COMPLEMENTOS. PERSONAL FUNCIONARIO,36360.86
207,2013,2,Hacienda Y Administración Pública,202,Dirección Gral. De Recursos Humanos,20200,Dirección Gral. De Recursos Humanos,23001,Administración General Servicio De La Mujer,13000,RETRIBUCIONES BÁSICAS. LABORAL FIJO,11766.57
